,article_link,headline,is_sarcastic
209,https://dailybonnet.com/coca-cola-adds-mennonite-names-bottles/,Coca-Cola Adds Mennonite Names to Bottles,1
210,https://dailybonnet.com/local-splash-park-offers-unique-way-beat-heat-summer/,Local Splash Park Offers Unique Way to Beat the Heat this Summer,1
211,https://dailybonnet.com/gossip-masquerades-prayer-request-yet-sunday/,Gossip Masquerades as ‘Prayer Request’ Yet Again This Sunday,1
212,https://dailybonnet.com/justin-trudeau-poses-topless-cover-manitoba-hog-farmers-weekly/,Justin Trudeau Poses Topless on the Cover of ‘Manitoba Hog Farmers Weekly’,1
213,https://dailybonnet.com/president-trump-announces-huge-increase-viagra-spending-soldiers/,President Trump Announces Huge Increase in Viagra Spending for Soldiers,1
214,https://dailybonnet.com/credit-unions-forced-conduct-business-low-german/,Credit Unions Forced to Conduct All Business in Low German,1
215,https://dailybonnet.com/vote-now-determine-true-mennonite-promised-land/,Vote Now to Determine the True ‘Mennonite Promised Land’!,1
216,https://dailybonnet.com/corny-wall-gets-contract-build-border-wall/,Border Wall Contract Awarded to Some Mennonite Guy Named Corny Wall,1
217,https://dailybonnet.com/winkler-hires-taunte-nettie-citys-first-female-cop/,Winkler Hires Taunte Nettie as City’s First Female Cop,1
218,https://dailybonnet.com/assiniboine-park-zoo-opens-new-mosquito-exhibit/,Assiniboine Park Zoo Opens Up New Mosquito Exhibit,1
219,https://dailybonnet.com/outhouses-coming-back-style-trendy-mennonite-millennials/,Outhouses Coming Back in Style with Trendy Mennonite Millennials,1
220,https://dailybonnet.com/mennonite-couple-celebrates-40-years-marriage-getting-separate-beds/,Mennonite Couple Celebrates 40 Years of Marriage by Getting Separate Beds,1
221,https://dailybonnet.com/mennonite-mafia-branch-legal-weed/,Mennonite Mafia to Branch into Legal Weed,1
222,https://dailybonnet.com/mennonite-woman-caught-listening-party-line/,Mennonite Woman Caught Listening In On Party Line,1
223,https://dailybonnet.com/mccartney-cancels-show-in-mennonite-town-lack-vegetarian-options/,McCartney Cancels Show in Mennonite Town Over Lack of Vegetarian Options,1
224,https://dailybonnet.com/mennonite-couple-air-grievances-jerry-springer-show/,Mennonite Couple Air Their Grievances on Jerry Springer Show,1
225,https://dailybonnet.com/brave-kangaroo-carries-mennonite-tourists-safety/,Brave Kangaroo Carries Mennonite Tourists to Safety,1
226,https://dailybonnet.com/new-program-seeks-end-promiscuity-old-folks-home/,New Program Seeks to End Promiscuity at Old Folks Home,1
227,https://dailybonnet.com/jk-rowling-releases-mennonite-harry-potter-book-without-magic/,JK Rowling Releases Mennonite Harry Potter Book ‘Without All the Magic’,1
228,https://dailybonnet.com/local-woman-still-shops-penner-foods/,Local Woman Still Shops at Penner Foods,1
229,https://dailybonnet.com/lancaster-hospital-opens-new-wing-deal-dutch-blitz-injuries/,Lancaster Hospital Opens New Wing to Deal with Dutch Blitz Injuries,1
230,https://dailybonnet.com/pastor-mansplains-40-minutes-morning/,Pastor Mansplains for 40 Minutes this Morning,1
231,https://dailybonnet.com/thousands-mennonite-grandmas-expected-todays-pride-parade/,Thousands of Mennonite Grandmas Expected at Today’s Pride Parade,1
232,https://dailybonnet.com/mennonte-texting-abbreviations-lol-wtf/,Mennonite Texting Abbreviations: From LOL to WTF,1
233,https://dailybonnet.com/mennonite-woman-caught-shopping-sunday/,Mennonite Woman Caught Shopping on a Sunday,1
234,https://dailybonnet.com/worship-pastor-fired-plunging-v-neck-shirt/,Worship Pastor Fired for Plunging V-Neck Shirt,1
235,https://dailybonnet.com/family-reluctantly-sings-another-verse-german-please-grandma/,Family Reluctantly Sings Another Verse in German to Please Grandma,1
236,https://dailybonnet.com/winkler-man-ruled-old-cruising-main-street/,Winkler Man Ruled ‘Too Old’ to be Cruising Main Street,1
237,https://dailybonnet.com/mennonite-exotic-dancer-stuns-audience-removing-duak/,Mennonite Exotic Dancer Thrills Audience by Removing Her Düak,1
238,https://dailybonnet.com/sporadic-golfer-still-cant-figure-sucks/,Sporadic Golfer Still Can’t Figure Out Why He Sucks At It,1
239,https://dailybonnet.com/mennonite-woman-discovers-1000000-deceased-grandmas-margarine-containers/,"Mennonite Woman Discovers $1,000,000 in Deceased Grandma’s Margarine Containers",1
240,https://dailybonnet.com/mennonite-couple-expands-palate-suburban-mall-food-court/,Mennonite Couple Expands Their Palate at Mall Food Court,1
241,https://dailybonnet.com/eastern-mennonite-university-gets-new-mascot/,Eastern Mennonite University Gets New Mascot,1
242,https://dailybonnet.com/church-worship-team-replaced-u2-cover-band/,Church Worship Team Replaced With U2 Cover Band,1
243,https://dailybonnet.com/erotic-schekjbenjel-novel-tops-ny-times-bestseller-list/,Erotic Schekjbenjel Novel Tops NY Times Bestseller List,1
244,https://dailybonnet.com/cows-still-need-milking-4th-july/,The Cows Still Need Milking on the 4th of July,1
245,https://dailybonnet.com/mennonite-lady-uses-google-earth-spy-neighbours/,Mennonite Lady Uses Google Earth to Spy on Neighbours,1
246,https://dailybonnet.com/free-mennonite-horoscope-today/,Your Free Mennonite Horoscope for Today,1
247,https://dailybonnet.com/henderson-highway-permanently-closed-motorized-vehicles/,Henderson Highway Permanently Closed to Motorized Vehicles,1
248,https://dailybonnet.com/7-signs-mennonite-man-just-not/,7 Signs that Mennonite Man is Just Not that Into You,1
249,https://dailybonnet.com/advice-from-a-mennonite-it-guy/,Advice from a Mennonite IT Guy,1
250,https://dailybonnet.com/mennonite-man-to-challenge-floyd-mayweather/,Mennonite Man to Challenge Floyd Mayweather,1
251,https://dailybonnet.com/mennonite-deacon-arrested-manspreading-across-entire-church-pew/,Mennonite Deacon Arrested for Manspreading Across Entire Church Pew,1
252,https://dailybonnet.com/top-mennonite-vacation-rentals-available-right-now-airbnb/,Top Mennonite Vacation Rentals Available Right Now on AirBnB,1
253,https://dailybonnet.com/outrage-steinbach-two-new-streets-named-johnson-smith/,Outrage in Steinbach After Streets Named After ‘Johnson’ and ‘Smith’,1
254,https://dailybonnet.com/eclipse-glasses-recommended-sundays-worship-service/,Eclipse Glasses Recommended for Sunday’s Worship Service,1
255,https://dailybonnet.com/solar-eclipse-caused-mennonites-black-paint-scientists-claim/,"Solar Eclipse Caused by Mennonites with Black Paint, Scientists Claim",1
256,https://dailybonnet.com/twitter-mourns-jerry-lee-lewis/,Twitter Mourns the Loss of Jerry Lee Lewis,1
257,https://dailybonnet.com/grandma-friesen-totally-schools-grandchildren-plautdietsch-scrabble-match/,Grandma Friesen Totally Schools Grandchildren in Plautdietsch Scrabble Match,1
258,https://dailybonnet.com/mennonite-banksy-strikes/,Mennonite Banksy Strikes Again,1
259,https://dailybonnet.com/mennonite-church-seeks-end-drinking-driving/,Mennonite Church Seeks to End Drinking or Driving,1
260,https://dailybonnet.com/alt-right-protestors-demand-erection-steve-bannon-statue/,Alt-Right Protestors Demand the Erection of Steve Bannon Statue,1
261,https://dailybonnet.com/frat-boys-disappointed-visit-intercourse-pennsylvania/,"Frat Boys Disappointed with Visit to Intercourse, Pennsylvania",1
262,https://dailybonnet.com/mennonite-disaster-volunteers-rebuild-severely-damaged-trump-administration/,Mennonite Disaster Volunteers to Rebuild Severely Damaged Trump Administration,1
263,https://dailybonnet.com/o-j-simpson-flees-l-freeway-mennonite-buggy/,O.J. Simpson Flees Down L.A. Freeway in Mennonite Buggy,1
264,https://dailybonnet.com/steak-temperature-guide-mennonite-edition/,Steak Temperature Guide (Mennonite Edition),1
265,https://dailybonnet.com/test-knowledge-pennsylvania-dutch/,Test Your Knowledge of Pennsylvania Dutch!,1
266,https://dailybonnet.com/top-5-christian-standup-comedians/,Top 5 Christian Standup Comedians,1
267,https://dailybonnet.com/pawn-stars-chumlee-settles-mennonite-wife/,‘Pawn Stars’ Chumlee Settles Down With Nice Mennonite Wife,1
268,https://dailybonnet.com/dodge-caravan-sets-world-land-speed-record/,Dodge Caravan Sets World Land Speed Record,1
269,https://dailybonnet.com/mennonite-brethren-general-conference-forced-share-folklorama-pavilion/,Mennonite Brethren and General Conference Forced to Share Folklorama Pavilion,1
270,https://dailybonnet.com/saskatchewan-premier-brad-wall-retirement/,What Should Saskatchewan Premier Brad Wall Do In Retirement?,1
271,https://dailybonnet.com/winkler-church-install-roundabout-parking-lot/,Winkler Church to Install Roundabout in Parking Lot,1
272,https://dailybonnet.com/hundreds-amish-pay-tribute-glen-campbell-parading-around-town-rhinestone-suits/,Hundreds of Amish Pay Tribute to Glen Campbell by Parading Around Town in Rhinestone Suits,1
273,https://dailybonnet.com/mennonite-woman-marries-cat/,Mennonite Woman Marries Cat,1
274,https://dailybonnet.com/mennonite-biker-gangs-clash-hells-angels-sturgis/,Mennonite Biker Gangs Clash with Hells Angels at Sturgis,1
275,https://dailybonnet.com/local-woman-comes-home-catches-husband-pinterest/,Local Woman Comes Home and Catches Husband on Pinterest,1
276,https://dailybonnet.com/entire-city-steinbach-stretch-along-highway-12/,Entire City of Steinbach to Stretch Out Along Highway 12,1
277,https://dailybonnet.com/top-ten-things-mennonites-lake-weekend/,Top Ten Things for Mennonites to Do at the Lake this Weekend,1
278,https://dailybonnet.com/megachurch-rakes-billions-tops-fortune-500-list/,"Megachurch Rakes in Billions, Tops Fortune 500 List",1
279,https://dailybonnet.com/mennonite-mans-vocabulary-reduced-yet/,"Mennonite Man’s Vocabulary Reduced to ‘Once’, ‘Yet’, and ‘Such’",1
280,https://dailybonnet.com/heck-mennonite-raised-chicken/,What the Heck is a “Mennonite Raised Chicken”?,1
281,https://dailybonnet.com/top-50-common-russian-mennonite-surnames/,The Top 50 Most Common Russian Mennonite Surnames,1
282,https://dailybonnet.com/berkeley-bans-radical-mennonite-lady-speaking-campus/,Berkeley Bans ‘Radical Mennonite Lady’ From Speaking on Campus,1
283,https://dailybonnet.com/much-know-hutterites-test-knowledge/,How much do you know about Hutterites? Test your knowledge.,1
284,https://dailybonnet.com/donald-trump-nfl-russian-ballet-dancers/,Donald Trump Replaces Entire NFL With Russian Ballerinas,1
285,https://dailybonnet.com/list-things-hipsters-stole-mennonites/,A List of Things Hipsters Stole from Mennonites,1
286,https://dailybonnet.com/distracted-texting-millennial-accidentally-walks-church-building/,Distracted Texting Millennial Accidentally Walks Into Church,1
287,https://dailybonnet.com/mennonite-jokes-explained-non-mennonites/,Mennonite Jokes Explained to Non-Mennonites,1
288,https://dailybonnet.com/tim-hortons-introduces-full-line-yerba-products/,Tim Hortons Introduces Full Line of Yerba Products,1
289,https://dailybonnet.com/sparse-crowd-nickelback-concert-mostly-just-mennonites/,"Sparse Crowd at Nickelback Concert, Mostly Just Mennonites",1
290,https://dailybonnet.com/hillary-clinton-describes-tragic-martyrdom-new-book/,Hillary Clinton Describes Her ‘Tragic Martyrdom’ in New Book,1
291,https://dailybonnet.com/newborn-begs-go-back-seeing-dads-face/,Newborn Begs to Go Back In After Seeing Dad’s Face,1
292,https://dailybonnet.com/church-lobby-even-better-tinder/,Why the Church Lobby is Even Better than Tinder!,1
293,https://dailybonnet.com/concrete-wall-divides-kitchener-waterloo/,Massive Concrete Wall Divides Kitchener and Waterloo,1
294,https://dailybonnet.com/hundreds-illegal-migrants-cross-canadian-border-segways/,Hundreds of Illegal Migrants Cross Canadian Border on Segways,1
295,https://dailybonnet.com/top-ten-celebrity-tweets-mennonites/,Top Ten Celebrity Tweets About Mennonites,1
296,https://dailybonnet.com/mennonite-man-subsists-entirely-free-hot-dogs/,Mennonite Man Subsists Entirely on Free Hot Dogs,1
297,https://dailybonnet.com/province-enforce-demilitarized-zone-morden-winkler/,Province to Enforce Demilitarized Zone Between Morden and Winkler,1
298,https://dailybonnet.com/calorie-guide-mennonite-cooking/,A Calorie Guide to Mennonite Cooking,1
299,https://dailybonnet.com/hutterite-colony-selected-new-amazon-headquarters/,Hutterite Colony Selected as New Amazon Headquarters,1
300,https://dailybonnet.com/1-100-mennonites-can-solve-math-problem-can/,Only 1 in 100 Mennonites Can Solve This Math Problem. Can You?,1
301,https://dailybonnet.com/mennonite-town-bans-wearing-socks-sandals/,Mennonite Town Bans Wearing Socks with Sandals,1
302,https://dailybonnet.com/mennonite-man-claims-illegitimate-son-prince-charles-rightful-heir-throne/,"Mennonite Man Claims to be Illegitimate Son of Prince Charles, Rightful Heir to the Throne",1
303,https://dailybonnet.com/mennonite-personality-type/,What is Your Mennonite Personality Type?,1
304,https://dailybonnet.com/young-entrepreneur-sells-star-maps-steinbach-homes/,Young Entrepreneur Sells ‘Star Maps’ to Steinbach Homes,1
305,https://dailybonnet.com/90-heavy-metal-bands-fronted-pastors-sons/,90% of Heavy Metal Bands Fronted by Pastors’ Sons,1
306,https://dailybonnet.com/worlds-longest-farmer-sausage-stretches-blumenort-steinbach/,World’s Longest Farmer Sausage Stretches from Blumenort to Steinbach,1
307,https://dailybonnet.com/prankster-leaves-cases-free-beer-mennonite-doorsteps/,Prankster Leaves Cases of ‘Free Beer’ on Mennonite Doorsteps,1
308,https://dailybonnet.com/nfl-team-hold-conscientious-objector-appreciation-day/,NFL Team to Hold ‘Conscientious Objector Appreciation Day’,1
309,https://dailybonnet.com/joke-crosses-line-yet-today/,Joke Crosses the Line Yet Again Today,1
310,https://dailybonnet.com/list-mennonite-hurricane-names/,Upcoming Hurricanes To Be Given Mennonite Names,1
311,https://dailybonnet.com/gangs-nudists-swarm-winkler/,Gangs of Nudists Swarm Winkler,1
312,https://dailybonnet.com/canadians-honour-heritage-labourious-spelling-today/,Canadians Honour Heritage of Labourious Spelling Today,1
313,https://dailybonnet.com/morden-mennonites-shock-beloved-chicken-chef-now-fully-licensed/,Morden Mennonites in Shock as Their Beloved Chicken Chef Now Fully Licensed,1
314,https://dailybonnet.com/bill-nye-totally-owned-debate-bible-school-student/,Bill Nye Totally Owned in Debate by Bible School Student,1
315,https://dailybonnet.com/martin-luther-costumes-flying-off-shelves-halloween/,Martin Luther Costumes Flying Off the Shelves this Halloween,1
316,https://dailybonnet.com/7-mennonite-sisters-marry-7-mennonite-brothers-epic-septuple-wedding/,7 Mennonite Sisters Marry 7 Mennonite Brothers in Epic Septuple Wedding,1
317,https://dailybonnet.com/mennonite-man-switches-english-plautdietsch-record-3000-times-single-conversation/,Mennonite Man Switches Between English and Plautdietsch a Record 3000 Times in a Single Conversation,1
318,https://dailybonnet.com/thrift-store-confuses-shot-glasses-candle-holders/,Thrift Store Confuses Shot Glasses for Candle Holders,1
319,https://dailybonnet.com/top-five-things-revealed-jfk-files-mennonites/,Top Five Things Revealed in JFK Files (for Mennonites),1
320,https://dailybonnet.com/death-row-inmate-requests-mennonite-food-last-meal/,Death Row Inmate Requests Mennonite Food for Last Meal,1
321,https://dailybonnet.com/four-part-harmony-slashed-three-recent-budget-cuts/,Four-Part Harmony Slashed to Three After Recent Budget Cuts,1
322,https://dailybonnet.com/abe-claims-landslide-victory-japanese-election/,Abe Claims Landslide Victory in Japanese Election,1
323,https://dailybonnet.com/rhoda-janzens-little-black-dress-fetches-5-million-ebay/,Rhoda Janzen’s Little Black Dress Fetches $5 Million on eBay,1
324,https://dailybonnet.com/retired-main-street-cruiser-become-sunday-driver/,Retired ‘Main Street Cruiser’ to Become ‘Sunday Driver’,1
